,id,name,team_name,team_id,position,positions_detailed,weight,height,dob,preferred_foot,country,contract_until,market_value,market_value_currency
460,1457536,Andrés García,Getafe,2859,D,['DR'],,183.0,2003-02-07 00:00:00+00:00,Right,Spain,2027-06-30 00:00:00+00:00,6500000.0,EUR
461,973418,Toti Gomes,Wolverhampton,3,D,"['DC', 'DL']",,187.0,1999-01-16 00:00:00+00:00,Left,Portugal,2029-06-30 00:00:00+00:00,18700000.0,EUR
462,193554,Will Hughes,Crystal Palace,7,M,"['MC', 'DM']",74.0,185.0,1995-04-17 00:00:00+00:00,Left,England,2027-06-30 00:00:00+00:00,4600000.0,EUR
463,100390,Marco Bizot,Aston Villa,40,G,['GK'],85.0,194.0,1991-03-10 00:00:00+00:00,Right,Netherlands,2027-06-30 00:00:00+00:00,1400000.0,EUR
464,826183,Mike Trésor,Burnley,6,M,"['LW', 'MC']",,175.0,1999-05-28 00:00:00+00:00,Right,Belgium,2028-06-30 00:00:00+00:00,2100000.0,EUR
465,846252,Ryan Yates,Nottingham Forest,14,M,"['MC', 'DM']",,190.0,1997-11-21 00:00:00+00:00,Right,England,2028-06-30 00:00:00+00:00,7200000.0,EUR
466,966869,Aaron Hickey,Brentford,50,D,"['DR', 'ML']",,185.0,2002-06-10 00:00:00+00:00,Both,Scotland,2028-06-30 00:00:00+00:00,16500000.0,EUR
467,76632,Séamus Coleman,No team,241802,M,"['DR', 'MR']",67.0,177.0,1988-10-11 00:00:00+00:00,Right,Ireland,,220000.0,EUR
468,548188,Lewis Cook,Bournemouth,60,M,"['MC', 'DM']",71.0,175.0,1997-02-03 00:00:00+00:00,Right,England,2028-06-30 00:00:00+00:00,11600000.0,EUR
469,150396,Emil Krafth,No team,241802,D,"['DR', 'DC']",79.0,184.0,1994-08-02 00:00:00+00:00,Right,Sweden,,810000.0,EUR
470,929132,Jayden Bogle,Leeds United,34,D,"['DR', 'MR']",,178.0,2000-07-27 00:00:00+00:00,Right,England,2028-06-30 00:00:00+00:00,16000000.0,EUR
471,954044,Ki-Jana Hoever,AC Sparta Praha,2218,D,"['DR', 'MR']",,180.0,2002-01-18 00:00:00+00:00,Right,Netherlands,,3300000.0,EUR
472,1005725,Tawanda Chirewa,Wolverhampton,3,M,['RW'],,181.0,2003-10-11 00:00:00+00:00,Right,Zimbabwe,2027-06-30 00:00:00+00:00,440000.0,EUR
473,1410178,Jamaldeen Jimoh,Aston Villa U21,36541,M,['LW'],,188.0,2006-10-02 00:00:00+00:00,Right,England,,545000.0,EUR
474,1125214,Alex Murphy,1. FC Kaiserslautern,2675,D,"['DL', 'DC']",,188.0,2004-06-25 00:00:00+00:00,Left,Ireland,2027-06-30 00:00:00+00:00,1600000.0,EUR
475,1156586,James Hill,Bournemouth,60,D,"['DC', 'DR']",,184.0,2002-01-10 00:00:00+00:00,Right,England,2029-06-30 00:00:00+00:00,24000000.0,EUR
476,826167,Sebastiaan Bornauw,Hamburger SV,2676,D,"['DC', 'DR']",,190.0,1999-03-22 00:00:00+00:00,Right,Belgium,2027-06-30 00:00:00+00:00,7800000.0,EUR
477,153444,Jamaal Lascelles,No team,241802,D,['DC'],,188.0,1993-11-11 00:00:00+00:00,Right,England,,760000.0,EUR
478,1627560,Harrison Armstrong,Everton,48,M,"['MC', 'DM']",,185.0,2007-01-19 00:00:00+00:00,Right,England,2028-06-30 00:00:00+00:00,12400000.0,EUR
479,227946,Angus Gunn,San Jose Earthquakes,21825,G,['GK'],77.0,196.0,1996-01-22 00:00:00+00:00,Right,Scotland,2030-06-30 00:00:00+00:00,1100000.0,EUR
480,1020141,Nathan Patterson,Everton,48,D,"['DR', 'MR']",,189.0,2001-10-16 00:00:00+00:00,Right,Scotland,2027-06-30 00:00:00+00:00,10900000.0,EUR
481,1167066,Tom Watson,Leicester City,31,M,['LW'],,190.0,2006-04-08 00:00:00+00:00,Right,England,2027-05-31 00:00:00+00:00,7500000.0,EUR
482,1014987,Dennis Cirkin,Queens Park Rangers,1,D,['DL'],,180.0,2002-04-06 00:00:00+00:00,Left,Latvia,2031-06-30 00:00:00+00:00,5600000.0,EUR
483,1403098,Kaye Furo,Brentford,50,F,['ST'],,190.0,2007-02-06 00:00:00+00:00,Right,Belgium,2031-06-30 00:00:00+00:00,7600000.0,EUR
484,1085950,Tim Iroegbunam,Everton,48,M,"['MC', 'DM']",,182.0,2003-06-30 00:00:00+00:00,Right,England,2027-06-30 00:00:00+00:00,18500000.0,EUR
485,792122,Josh Cullen,Burnley,6,M,"['MC', 'DM']",70.0,175.0,1996-04-07 00:00:00+00:00,Right,Ireland,2027-06-30 00:00:00+00:00,4099999.0,EUR
486,82566,Tom Cairney,Fulham,43,M,"['MC', 'DM', 'AM']",72.0,185.0,1991-01-20 00:00:00+00:00,Left,Scotland,2027-06-30 00:00:00+00:00,530000.0,EUR
487,2138729,Jocelin Ta Bi,Sunderland,41,M,['RW'],,175.0,2005-02-09 00:00:00+00:00,Left,Côte d'Ivoire,2030-06-30 00:00:00+00:00,2600000.0,EUR
488,868715,Jorge Cuenca,Fulham,43,D,['DC'],,190.0,1999-11-17 00:00:00+00:00,Left,Spain,2028-06-30 00:00:00+00:00,8600000.0,EUR
489,979144,Luca Netz,Nottingham Forest,14,D,"['DL', 'ML']",,180.0,2003-05-15 00:00:00+00:00,Left,Germany,2030-06-30 00:00:00+00:00,7700000.0,EUR
490,599128,Rico Henry,Brentford,50,D,"['DL', 'ML']",66.0,175.0,1997-07-08 00:00:00+00:00,Left,Jamaica,2027-06-30 00:00:00+00:00,13800000.0,EUR
491,1084311,Justin Devenny,Crystal Palace,7,M,"['MC', 'DM']",,184.0,2003-10-11 00:00:00+00:00,Left,Northern Ireland,2027-06-30 00:00:00+00:00,11500000.0,EUR
492,1403190,Callum Olusesi,Tottenham U21,77865,M,"['MC', 'DM']",,175.0,2007-03-11 00:00:00+00:00,Right,England,2028-06-30 00:00:00+00:00,4800000.0,EUR
493,1094440,Romaine Mundle,Sunderland,41,F,['LW'],,177.0,2003-04-24 00:00:00+00:00,Right,England,2028-06-30 00:00:00+00:00,6800000.0,EUR
494,1627806,Harry Howell,Leicester City,31,M,['RW'],,178.0,2008-04-20 00:00:00+00:00,Left,England,2027-05-31 00:00:00+00:00,7300000.0,EUR
495,43215,Nathaniel Clyne,No team,241802,D,['DR'],67.0,175.0,1991-04-05 00:00:00+00:00,Right,England,,280000.0,EUR
496,809276,Jacob Bruun Larsen,Burnley,6,F,['LW'],75.0,183.0,1998-09-19 00:00:00+00:00,Right,Denmark,2029-06-30 00:00:00+00:00,4400000.0,EUR
497,1089582,Freddie Potts,Club Brugge KV,2888,M,"['MC', 'DM']",,183.0,2003-09-12 00:00:00+00:00,Right,England,2030-06-30 00:00:00+00:00,10400000.0,EUR
498,1088897,Jenson Seelt,Swansea City,74,D,['DC'],,192.0,2003-05-23 00:00:00+00:00,Right,Netherlands,2027-05-31 00:00:00+00:00,5200000.0,EUR
499,365812,Luke O'Nien,Sunderland,41,D,['DC'],74.0,174.0,1994-11-21 00:00:00+00:00,Right,England,2027-06-30 00:00:00+00:00,660000.0,EUR
500,1136896,Lucas Pires,Burnley,6,D,['DL'],,182.0,2001-03-24 00:00:00+00:00,Left,Brazil,2028-06-30 00:00:00+00:00,4300000.0,EUR
501,1913038,Jun'ai Byfield,Tottenham U21,77865,D,['DC'],,188.0,2008-12-06 00:00:00+00:00,Right,England,2027-06-30 00:00:00+00:00,3200000.0,EUR
502,875360,Hjalmar Ekdal,Burnley,6,D,['DC'],76.0,187.0,1998-10-21 00:00:00+00:00,Right,Sweden,2027-06-30 00:00:00+00:00,4700000.0,EUR
503,1142573,Jaydon Banel,Burnley,6,M,"['LW', 'RW', 'ST']",,172.0,2004-10-19 00:00:00+00:00,Right,Netherlands,2029-06-30 00:00:00+00:00,950000.0,EUR
504,1150952,Oliver Scarles,West Ham United,37,D,"['ML', 'DL']",,180.0,2005-12-12 00:00:00+00:00,Left,England,2028-06-30 00:00:00+00:00,9100000.0,EUR
505,98427,Sam Johnstone,Wolverhampton,3,G,['GK'],85.0,193.0,1993-03-25 00:00:00+00:00,Right,England,2028-06-30 00:00:00+00:00,2100000.0,EUR
506,1445189,Tom Edozie,Wolverhampton U21,36551,M,['LW'],,178.0,2006-05-18 00:00:00+00:00,Right,England,,195000.0,EUR
507,1511675,Sean Neave,Newcastle United,39,F,['ST'],,184.0,2007-05-27 00:00:00+00:00,Right,England,,,
508,1390490,Zach Abbott,Nottingham Forest,14,D,"['DC', 'DR']",,180.0,2006-05-13 00:00:00+00:00,Right,England,2029-06-30 00:00:00+00:00,3900000.0,EUR
509,1005959,Hákon Rafn Valdimarsson,Brentford,50,G,['GK'],,195.0,2001-10-13 00:00:00+00:00,Right,Iceland,2030-06-30 00:00:00+00:00,2600000.0,EUR
510,856260,Josh Dasilva,Brentford U21,457809,M,['MC'],75.0,184.0,1998-10-23 00:00:00+00:00,Left,England,2027-06-30 00:00:00+00:00,1500000.0,EUR
511,44566,Adam Smith,Bournemouth,60,D,['DR'],,180.0,1991-04-29 00:00:00+00:00,Right,England,2027-06-30 00:00:00+00:00,310000.0,EUR
512,1394099,Callum Marshall,Luton Town,72,F,['ST'],,176.0,2004-11-28 00:00:00+00:00,Left,Northern Ireland,,2100000.0,EUR
513,964106,Dan Neil,Rangers,2351,M,"['MC', 'DM']",,178.0,2001-11-30 00:00:00+00:00,Left,England,2029-05-31 00:00:00+00:00,4800000.0,EUR
514,361326,Patrick Roberts,Birmingham City,9,M,['RW'],58.0,167.0,1997-02-05 00:00:00+00:00,Left,England,2028-06-30 00:00:00+00:00,4099999.0,EUR
515,845464,Andy Irving,AC Sparta Praha,2218,M,['MC'],,186.0,2000-05-13 00:00:00+00:00,Left,Scotland,2029-06-30 00:00:00+00:00,4800000.0,EUR
516,1899712,Bradley Burrowes,Aston Villa U21,36541,M,['ST'],,169.0,2008-03-04 00:00:00+00:00,Right,England,2027-06-30 00:00:00+00:00,1800000.0,EUR
517,365802,Harrison Reed,Fulham,43,M,"['MC', 'DM']",74.0,176.0,1995-01-27 00:00:00+00:00,Right,England,2027-06-30 00:00:00+00:00,2100000.0,EUR
518,1099795,Melker Ellborg,Sunderland,41,G,['GK'],,191.0,2003-05-22 00:00:00+00:00,Right,Sweden,2030-06-30 00:00:00+00:00,2800000.0,EUR
519,1212165,George Earthy,Reading,28,M,['AM'],,180.0,2004-09-05 00:00:00+00:00,Right,England,2029-06-30 00:00:00+00:00,1900000.0,EUR
520,1469007,Rio Cardines,Bristol City,58,F,['ML'],,187.0,2006-01-07 00:00:00+00:00,Left,Trinidad and Tobago,2027-05-31 00:00:00+00:00,290000.0,EUR
521,1586020,Romelle Donovan,Sheffield United,15,F,['RW'],,171.0,2006-11-30 00:00:00+00:00,Left,England,2027-05-31 00:00:00+00:00,3700000.0,EUR
522,27028,Ashley Barnes,Burnley,6,M,"['ST', 'AM']",77.0,186.0,1989-10-30 00:00:00+00:00,Right,England,2027-06-30 00:00:00+00:00,145000.0,EUR
523,1128801,Max Weiss,Burnley,6,G,['GK'],,190.0,2004-06-15 00:00:00+00:00,Right,Germany,2029-06-30 00:00:00+00:00,4300000.0,EUR
524,254713,Sam Byram,Middlesbrough,36,D,"['DL', 'DR']",72.0,183.0,1993-09-16 00:00:00+00:00,Right,England,,390000.0,EUR
525,838399,Joe Worrall,Burnley,6,D,"['DC', 'DR']",64.0,193.0,1997-01-10 00:00:00+00:00,Right,England,2028-06-30 00:00:00+00:00,1900000.0,EUR
526,1403130,James Rowswell,Tottenham U21,77865,D,['DR'],,188.0,2006-07-13 00:00:00+00:00,Right,England,2029-06-30 00:00:00+00:00,1000000.0,EUR
527,101367,Daniel Bentley,Coventry City,11,G,['GK'],72.0,188.0,1993-07-13 00:00:00+00:00,Right,England,2028-06-30 00:00:00+00:00,730000.0,EUR
528,2007717,Joel Drakes-Thomas,Crystal Palace U21,77869,M,['MR'],,180.0,2009-06-09 00:00:00+00:00,Right,England,,1400000.0,EUR
529,1652590,Ezra Mayers,West Ham United,37,D,"['DC', 'DL']",,183.0,2007-01-16 00:00:00+00:00,Left,England,2028-06-30 00:00:00+00:00,1800000.0,EUR
530,1185603,Kaden Rodney,Muaither SC,68804,M,"['MC', 'DM', 'DR']",,189.0,2004-10-07 00:00:00+00:00,Right,England,,195000.0,EUR
531,552036,Josh Laurent,Burnley,6,M,"['MC', 'DM']",73.0,188.0,1995-05-06 00:00:00+00:00,Right,England,2027-06-30 00:00:00+00:00,1500000.0,EUR
532,980649,Myles Peart-Harris,Middlesbrough,36,M,"['AM', 'LW']",,187.0,2002-09-18 00:00:00+00:00,Right,England,2030-06-30 00:00:00+00:00,875000.0,EUR
533,1899611,Nehemiah Oriola,Brighton & Hove Albion U21,169150,F,['RW'],,,2007-06-11 00:00:00+00:00,Right,England,2029-06-30 00:00:00+00:00,195000.0,EUR
534,2007889,Ben Winterburn,Bournemouth,60,M,['AM'],,185.0,2004-09-04 00:00:00+00:00,Right,England,2027-06-30 00:00:00+00:00,320000.0,EUR
535,2263877,Jerome Abbey,Wolverhampton U21,36551,M,,,184.0,2009-09-16 00:00:00+00:00,Right,England,2028-06-30 00:00:00+00:00,,
536,1565348,Joe Knight,Stevenage,133,M,"['MC', 'DM']",,,2005-09-21 00:00:00+00:00,Right,England,,105000.0,EUR
